Ticks,MQ2,MQ3,MQ4,MQ5,MQ6,MQ7,MQ8,MQ9,MQ135,Class
1648642492702,46,69,64,13,62,32,50,57,489,pear_fresh
1648642492710,48,68,68,16,63,35,57,64,490,pear_fresh
1648642492721,42,68,67,16,64,42,60,60,495,pear_fresh
1648642492732,49,70,62,15,66,30,52,55,486,pear_fresh
1648642492740,50,65,66,13,61,34,50,56,488,pear_fresh
1648642492748,48,73,70,11,62,32,58,61,490,pear_fresh
1648642492755,52,71,72,10,60,33,53,58,491,pear_fresh
1648642492765,48,69,70,11,63,34,55,56,487,pear_fresh
1648642492773,49,66,69,13,63,34,58,59,489,pear_fresh
1648642492781,45,66,63,11,60,38,58,58,487,pear_fresh
1648642492788,48,64,71,13,62,36,56,51,497,pear_fresh
1648642492798,50,68,68,10,64,31,53,55,488,pear_fresh
1648642492807,53,68,67,13,59,30,61,58,490,pear_fresh
1648642492816,45,65,71,12,62,32,54,61,492,pear_fresh
1648642492827,44,66,69,11,58,32,47,59,492,pear_fresh
1648642492835,45,67,65,10,59,32,55,59,494,pear_fresh
1648642492842,50,70,68,11,59,32,54,57,489,pear_fresh
1648642492851,55,65,72,13,61,38,53,57,488,pear_fresh
1648642492860,45,67,67,12,58,30,55,60,488,pear_fresh
1648642492868,50,69,66,13,65,38,56,56,485,pear_fresh
1648642492876,48,71,66,11,65,34,56,53,483,pear_fresh
1648642492883,49,65,65,11,61,32,53,63,491,pear_fresh
1648642492893,48,69,66,14,62,37,56,63,493,pear_fresh
1648642492901,50,70,65,9,61,39,51,62,492,pear_fresh
1648642492908,47,67,65,11,59,32,51,53,493,pear_fresh
1648642492916,45,73,69,11,59,34,59,59,493,pear_fresh
1648642492926,50,72,71,12,59,28,54,55,492,pear_fresh
1648642492935,46,63,65,11,63,33,59,57,488,pear_fresh
1648642492942,49,64,68,10,59,34,53,54,488,pear_fresh
1648642492951,50,68,65,12,64,31,56,57,487,pear_fresh
1648642492961,49,69,69,11,60,33,55,60,493,pear_fresh
1648642492969,47,66,66,10,63,35,55,56,492,pear_fresh
1648642492976,49,67,67,12,61,34,59,51,489,pear_fresh
1648642492984,50,66,65,11,59,34,52,56,487,pear_fresh
1648642492992,52,67,64,11,61,32,53,57,488,pear_fresh
1648642493000,47,73,66,12,54,31,54,55,490,pear_fresh
1648642493009,46,65,64,14,60,33,54,57,493,pear_fresh
1648642493018,45,72,66,14,59,29,54,54,482,pear_fresh
1648642493027,50,71,66,10,61,35,52,51,484,pear_fresh
1648642493036,49,70,68,13,64,32,57,59,487,pear_fresh
1648642493046,48,66,67,9,61,34,54,58,492,pear_fresh
1648642493054,45,71,69,11,61,38,54,55,490,pear_fresh
1648642493062,48,68,66,13,58,29,54,58,488,pear_fresh
1648642493069,51,69,69,11,63,29,54,61,491,pear_fresh
1648642493077,51,67,69,13,64,31,49,58,495,pear_fresh
1648642493086,51,67,72,13,63,34,54,56,493,pear_fresh
1648642493094,42,64,67,13,60,33,51,59,494,pear_fresh
1648642493102,48,65,68,10,58,31,54,55,490,pear_fresh
1648642493110,49,70,69,11,59,30,50,56,486,pear_fresh
1648642493119,47,69,66,11,60,36,57,56,491,pear_fresh
1648642493128,49,68,66,10,62,36,54,53,488,pear_fresh
1648642493137,51,70,63,11,56,32,51,58,491,pear_fresh
1648642493146,46,69,63,13,64,34,61,59,490,pear_fresh
1648642493154,53,67,67,14,63,31,55,59,489,pear_fresh
1648642493165,49,71,70,13,61,31,51,58,492,pear_fresh
1648642493174,57,76,64,12,57,34,51,57,492,pear_fresh
1648642493182,41,66,65,10,63,37,56,60,495,pear_fresh
1648642493190,49,68,67,12,65,31,56,58,488,pear_fresh
1648642493199,45,69,69,15,66,33,56,63,494,pear_fresh
1648642493207,45,65,69,13,58,28,54,52,492,pear_fresh
1648642493215,42,67,67,14,59,29,52,54,488,pear_fresh
1648642493223,47,71,67,9,61,35,50,60,487,pear_fresh
1648642493232,50,67,63,13,64,31,57,55,492,pear_fresh
1648642493241,49,72,65,16,59,36,56,59,495,pear_fresh
1648642493249,55,71,67,10,61,32,54,56,493,pear_fresh
1648642493256,47,72,69,13,58,29,51,57,493,pear_fresh
1648642493266,47,68,68,10,63,32,55,62,491,pear_fresh
1648642493274,46,67,65,10,58,29,53,53,493,pear_fresh
1648642493281,50,70,69,13,58,31,54,58,487,pear_fresh
1648642493289,46,67,67,12,59,30,52,55,486,pear_fresh
1648642493297,48,69,68,10,60,33,55,58,491,pear_fresh
1648642493305,49,70,67,12,59,37,56,58,492,pear_fresh
1648642493314,49,65,65,10,62,33,59,51,492,pear_fresh
1648642493323,49,67,66,11,63,32,52,57,490,pear_fresh
1648642493331,49,69,70,10,62,39,54,60,490,pear_fresh
1648642493339,44,68,66,10,65,30,54,57,494,pear_fresh
1648642493347,49,69,68,13,64,35,56,57,490,pear_fresh
1648642493355,43,70,68,13,56,34,55,54,488,pear_fresh
1648642493363,49,68,65,13,64,32,52,55,483,pear_fresh
1648642493372,45,69,71,12,63,39,60,63,491,pear_fresh
1648642493381,50,60,66,12,58,36,56,59,490,pear_fresh
1648642493389,45,64,65,12,62,32,53,59,494,pear_fresh
1648642493397,49,71,64,10,56,31,54,54,491,pear_fresh
1648642493404,45,72,65,12,60,33,55,60,493,pear_fresh
1648642493412,49,69,67,12,63,35,54,58,493,pear_fresh
1648642493420,44,68,67,13,56,32,54,59,487,pear_fresh
1648642493427,47,69,67,13,59,31,55,71,492,pear_fresh
1648642493435,49,71,71,12,60,34,53,56,491,pear_fresh
1648642493444,50,68,66,11,61,28,52,52,491,pear_fresh
1648642493452,51,66,71,17,61,34,56,54,495,pear_fresh
1648642493460,44,71,65,8,60,32,50,56,491,pear_fresh
1648642493468,44,67,66,10,58,31,55,54,487,pear_fresh
1648642493476,44,65,65,13,62,28,52,56,489,pear_fresh
1648642493483,46,68,67,13,59,31,53,53,492,pear_fresh
1648642493491,42,68,71,9,59,32,56,57,491,pear_fresh
1648642493499,45,68,66,11,57,27,53,54,488,pear_fresh
1648642493506,46,66,71,10,62,35,52,53,492,pear_fresh
1648642493514,48,70,69,12,63,28,53,71,486,pear_fresh
1648642493522,58,80,54,11,70,36,47,67,491,pear_fresh
1648642493530,36,72,65,16,62,25,63,55,490,pear_fresh
1648642493538,56,64,62,23,62,33,55,57,491,pear_fresh
1648642493546,49,67,63,13,62,32,55,59,494,pear_fresh
1648642493553,49,72,71,11,64,37,58,55,492,pear_fresh
1648642493562,47,65,73,10,59,31,58,60,490,pear_fresh
1648642493596,52,72,67,11,56,30,52,53,491,pear_fresh
1648642493605,44,67,69,13,64,32,58,60,497,pear_fresh
1648642493612,48,68,66,12,54,33,54,57,491,pear_fresh
1648642493621,47,64,65,10,61,33,56,56,488,pear_fresh
1648642493628,46,72,69,11,64,29,54,57,487,pear_fresh
1648642493636,47,67,71,13,59,34,57,61,492,pear_fresh
1648642493645,49,69,65,8,63,36,51,50,504,pear_fresh
1648642493653,44,74,54,13,75,22,71,50,500,pear_fresh
1648642493661,57,59,78,7,63,34,64,47,503,pear_fresh
1648642493669,56,77,59,21,56,36,67,48,503,pear_fresh
1648642493677,50,83,56,23,63,44,43,66,495,pear_fresh
1648642493684,39,73,73,4,73,19,63,46,494,pear_fresh
1648642493692,53,69,64,3,67,32,46,56,503,pear_fresh
1648642493701,49,85,60,7,62,38,52,56,494,pear_fresh
1648642493709,44,64,81,7,59,42,43,67,488,pear_fresh
1648642493722,54,67,65,13,56,33,55,51,486,pear_fresh
1648642493771,47,67,66,11,62,29,52,61,493,pear_fresh
1648642493779,47,70,65,16,58,32,52,54,494,pear_fresh
1648642493787,47,67,67,12,62,33,56,59,488,pear_fresh
1648642493794,47,70,63,11,63,34,59,58,489,pear_fresh
1648642493803,50,71,63,12,60,33,55,58,498,pear_fresh
1648642493810,44,69,67,11,58,37,53,60,491,pear_fresh
1648642493818,46,67,65,13,60,31,56,59,492,pear_fresh
1648642493826,47,71,69,12,59,35,55,58,487,pear_fresh
1648642493834,43,73,68,10,55,30,54,53,492,pear_fresh
1648642493844,47,69,63,10,59,33,56,58,493,pear_fresh
1648642493854,51,72,64,13,58,31,54,56,492,pear_fresh
1648642493862,48,67,63,10,60,36,56,59,495,pear_fresh
1648642493870,45,68,66,13,63,31,57,58,495,pear_fresh
1648642493879,47,72,70,15,61,32,53,50,496,pear_fresh
1648642493888,51,64,69,12,63,29,57,57,492,pear_fresh
1648642493895,46,71,66,15,57,34,59,58,491,pear_fresh
1648642493903,51,69,66,15,62,32,52,57,490,pear_fresh
1648642493911,43,67,67,14,61,32,56,55,489,pear_fresh
1648642493921,50,66,64,11,59,32,60,60,491,pear_fresh
1648642493929,51,72,73,12,62,31,57,54,488,pear_fresh
1648642493936,46,67,64,12,59,34,55,60,497,pear_fresh
1648642493944,53,65,62,14,57,32,60,56,494,pear_fresh
1648642493954,50,65,65,9,57,32,59,51,494,pear_fresh
1648642493962,47,72,69,10,60,31,58,57,489,pear_fresh
1648642493970,45,72,68,13,59,33,53,54,494,pear_fresh
1648642493978,48,65,69,14,58,28,56,52,491,pear_fresh
1648642493985,55,67,71,12,63,32,57,55,494,pear_fresh
1648642493994,48,71,71,14,62,31,58,56,493,pear_fresh
1648642494002,53,69,67,14,58,30,52,52,492,pear_fresh
1648642494010,45,72,70,12,60,30,54,54,494,pear_fresh
1648642494018,47,70,67,11,55,30,57,59,491,pear_fresh
1648642494027,43,68,66,12,63,31,58,58,492,pear_fresh
1648642494036,51,66,61,10,60,34,52,52,489,pear_fresh
1648642494044,47,71,69,12,57,28,52,57,488,pear_fresh
1648642494054,51,64,65,15,56,28,55,56,489,pear_fresh
1648642494063,43,66,65,12,62,34,57,55,493,pear_fresh
1648642494071,44,64,66,12,62,29,60,59,492,pear_fresh
1648642494078,47,65,65,10,55,34,60,56,488,pear_fresh
1648642494086,44,69,65,12,64,35,59,53,493,pear_fresh
1648642494096,52,73,69,14,57,29,54,53,491,pear_fresh
1648642494104,46,71,65,9,61,34,62,58,494,pear_fresh
1648642494112,53,69,62,12,58,36,56,55,494,pear_fresh
1648642494121,44,73,67,13,59,29,57,53,498,pear_fresh
1648642494128,45,70,68,13,62,33,56,57,489,pear_fresh
1648642494136,50,69,66,13,59,30,58,52,497,pear_fresh
1648642494146,51,73,64,18,54,30,53,55,491,pear_fresh
1648642494153,46,72,67,12,59,32,58,62,489,pear_fresh
1648642494161,50,64,66,12,61,30,59,56,491,pear_fresh
1648642494169,52,64,70,14,61,27,54,56,490,pear_fresh
1648642494177,46,73,66,13,58,31,54,55,493,pear_fresh
1648642494185,44,68,68,14,63,32,52,52,490,pear_fresh
1648642494192,50,67,62,19,51,30,60,55,493,pear_fresh
1648642494201,55,68,65,9,58,32,59,56,495,pear_fresh
1648642494210,51,66,63,10,59,33,57,47,495,pear_fresh
1648642494218,45,70,61,16,62,31,59,56,494,pear_fresh
1648642494226,44,69,65,9,63,39,53,56,491,pear_fresh
1648642494234,44,69,63,13,56,34,64,55,494,pear_fresh
1648642494242,48,68,66,11,56,33,60,55,491,pear_fresh
1648642494249,45,67,67,12,60,29,56,57,493,pear_fresh
1648642494257,44,70,67,13,62,38,62,53,493,pear_fresh
1648642494271,44,73,70,15,57,35,57,56,496,pear_fresh
1648642494279,44,68,66,12,59,32,57,59,496,pear_fresh
1648642494287,51,70,67,13,59,31,56,57,491,pear_fresh
1648642494295,49,72,67,15,59,34,58,54,495,pear_fresh
1648642494303,49,69,65,16,61,33,60,60,488,pear_fresh
1648642494311,43,72,68,10,61,29,58,58,494,pear_fresh
1648642494318,46,71,69,16,65,31,56,54,493,pear_fresh
1648642494327,47,66,63,13,69,30,54,70,492,pear_fresh
1648642494335,47,87,61,23,54,44,54,60,486,pear_fresh
1648642494343,46,86,60,9,66,45,48,62,493,pear_fresh
1648642494351,44,62,74,10,62,38,68,47,503,pear_fresh
1648642494359,58,68,68,12,61,36,58,54,491,pear_fresh
1648642494367,57,78,70,16,59,41,47,70,482,pear_fresh
1648642494375,45,81,63,22,50,43,60,51,487,pear_fresh
1648642494383,36,75,79,4,67,42,47,65,484,pear_fresh
1648642494391,43,77,54,15,61,26,65,63,488,pear_fresh
1648642494400,47,70,65,12,60,36,53,58,493,pear_fresh
1648642494416,53,67,67,14,61,32,59,54,492,pear_fresh
1648642494424,50,72,68,15,62,33,59,54,489,pear_fresh
1648642494432,44,70,64,11,58,33,61,54,494,pear_fresh
1648642494440,50,74,66,15,61,31,54,57,496,pear_fresh
1648642494448,45,68,70,12,64,33,61,51,489,pear_fresh
1648642494455,47,70,65,11,60,34,58,57,494,pear_fresh
1648642494465,44,68,66,12,67,30,63,59,490,pear_fresh
1648642494473,47,65,66,15,60,33,57,54,494,pear_fresh
1648642494481,43,69,67,13,60,31,63,56,487,pear_fresh
1648642494489,45,72,64,15,58,35,57,54,490,pear_fresh
1648642494496,49,70,68,13,60,36,60,56,489,pear_fresh
1648642494504,50,72,63,14,61,35,60,56,494,pear_fresh
1648642494512,52,69,68,12,56,33,58,59,492,pear_fresh
1648642494520,45,72,71,15,60,32,56,58,492,pear_fresh
1648642494530,46,66,67,14,60,31,61,62,496,pear_fresh
1648642494539,45,70,65,13,61,37,62,56,494,pear_fresh
1648642494576,50,71,65,12,60,31,61,60,496,pear_fresh
1648642494584,45,69,63,13,57,34,63,54,494,pear_fresh
1648642494592,54,70,67,16,58,28,60,50,490,pear_fresh
1648642494600,46,69,69,11,60,32,57,59,496,pear_fresh
1648642494609,45,75,68,13,61,32,60,52,497,pear_fresh
1648642494617,44,72,64,11,59,29,60,59,497,pear_fresh
1648642494624,48,71,67,14,62,29,61,54,490,pear_fresh
1648642494633,52,69,64,11,58,28,61,55,494,pear_fresh
1648642494641,49,69,67,13,61,36,59,53,494,pear_fresh
1648642494648,48,67,66,11,62,39,56,56,496,pear_fresh
1648642494656,47,76,68,12,59,27,58,55,493,pear_fresh
1648642494665,48,67,62,16,64,33,60,55,489,pear_fresh
1648642494674,44,73,63,13,61,33,55,53,487,pear_fresh
1648642494682,46,70,66,10,61,33,59,50,494,pear_fresh
1648642494690,43,72,60,17,58,31,58,53,502,pear_fresh
1648642494697,47,73,64,15,57,31,63,55,493,pear_fresh
1648642494705,40,70,65,18,59,34,56,59,497,pear_fresh
1648642494713,51,74,66,15,64,32,53,53,493,pear_fresh
1648642494721,45,73,65,14,61,32,58,57,496,pear_fresh
1648642494728,54,74,64,12,56,31,57,62,499,pear_fresh
1648642494737,47,75,68,13,64,32,56,56,497,pear_fresh
1648642494746,44,75,69,15,59,32,59,53,494,pear_fresh
1648642494754,42,70,65,15,59,34,63,52,488,pear_fresh
1648642494762,52,70,61,16,59,32,58,53,494,pear_fresh
1648642494770,46,77,68,15,54,31,57,56,496,pear_fresh
1648642494778,46,72,65,15,60,32,60,56,496,pear_fresh
1648642494786,49,74,67,12,63,34,68,45,496,pear_fresh
1648642494797,51,70,67,17,59,34,58,57,491,pear_fresh
1648642494806,48,72,65,14,64,34,61,51,489,pear_fresh
1648642494815,50,74,73,13,58,30,55,54,493,pear_fresh
1648642494823,52,75,68,12,59,31,54,57,493,pear_fresh
1648642494830,48,68,66,12,59,31,61,57,497,pear_fresh
1648642494838,42,76,62,12,61,30,63,53,494,pear_fresh
1648642494846,51,74,65,13,57,32,65,53,494,pear_fresh
1648642494854,48,71,66,15,59,31,59,55,498,pear_fresh
1648642494863,46,76,62,13,61,37,60,53,490,pear_fresh
1648642494911,49,68,65,11,56,29,64,57,496,pear_fresh
1648642494919,49,74,64,14,58,33,55,55,492,pear_fresh
1648642494927,44,78,64,12,59,32,62,56,498,pear_fresh
1648642494935,47,75,68,12,66,33,63,57,494,pear_fresh
1648642494943,50,73,63,13,57,32,62,50,492,pear_fresh
1648642494950,45,71,62,13,58,29,64,57,494,pear_fresh
1648642494958,50,69,62,12,58,31,63,58,495,pear_fresh
1648642494967,47,71,63,15,57,36,67,57,499,pear_fresh
1648642494976,48,64,64,14,56,33,64,56,494,pear_fresh
1648642494984,43,73,65,12,60,37,63,56,496,pear_fresh
1648642494992,46,70,60,12,64,29,58,56,492,pear_fresh
1648642494999,45,70,66,14,56,35,63,57,498,pear_fresh
1648642495007,47,72,66,13,60,36,62,51,494,pear_fresh
1648642495015,52,77,67,14,62,32,62,52,495,pear_fresh
1648642495023,47,75,65,12,63,34,61,58,496,pear_fresh
1648642495032,39,74,68,14,61,30,57,52,485,pear_fresh
1648642495500,43,68,64,11,53,32,63,61,495,pear_fresh
1648642495509,51,73,63,14,65,32,65,56,496,pear_fresh
1648642495516,50,72,63,15,62,32,67,54,494,pear_fresh
1648642495524,47,73,66,16,61,28,69,52,499,pear_fresh
1648642495532,49,76,71,13,59,30,63,56,498,pear_fresh
1648642495540,48,78,67,17,62,33,69,56,502,pear_fresh
1648642495547,44,76,63,14,58,30,67,56,499,pear_fresh
1648642495555,62,67,75,10,60,35,64,64,506,pear_fresh
1648642495563,51,76,74,14,69,21,69,53,501,pear_fresh
1648642495571,34,81,75,9,65,20,80,46,507,pear_fresh
1648642495579,59,84,57,18,63,36,66,57,512,pear_fresh
1648642495587,46,88,64,13,54,34,67,54,500,pear_fresh
1648642495595,45,74,63,14,59,34,66,55,491,pear_fresh
1648642495602,48,71,67,12,62,34,67,56,497,pear_fresh
1648642495611,46,74,65,13,57,29,68,55,497,pear_fresh
1648642495621,45,82,67,16,58,31,68,54,503,pear_fresh
1648642495631,45,72,67,18,57,34,67,57,498,pear_fresh
1648642495639,48,76,64,14,57,35,70,54,496,pear_fresh
1648642495647,47,76,67,15,63,28,67,55,498,pear_fresh
1648642495656,49,77,69,15,63,30,71,58,494,pear_fresh
1648642495663,47,71,62,18,61,33,66,53,493,pear_fresh
1648642495671,43,75,64,16,58,32,70,51,502,pear_fresh
1648642495679,47,72,65,15,61,34,63,58,499,pear_fresh
1648642495687,46,73,67,17,57,28,62,53,501,pear_fresh
1648642495694,47,80,68,10,70,42,56,62,504,pear_fresh
1648642495702,34,69,64,7,67,31,71,58,492,pear_fresh
1648642495711,38,89,62,20,63,33,68,45,514,pear_fresh
1648642495719,40,91,61,11,67,29,78,47,512,pear_fresh
1648642495727,37,88,56,27,54,43,66,46,512,pear_fresh
1648642495735,37,71,63,19,57,27,68,63,492,pear_fresh
1648642495743,38,67,80,6,64,37,69,58,509,pear_fresh
1648642495753,44,77,67,16,60,30,70,54,497,pear_fresh
1648642495819,58,74,66,15,62,31,68,52,505,pear_fresh
1648642495828,49,75,63,14,58,31,69,55,495,pear_fresh
1648642495836,47,75,69,15,63,32,61,53,498,pear_fresh
1648642495844,46,76,66,15,58,31,68,57,499,pear_fresh
1648642495852,45,73,65,13,58,34,71,52,496,pear_fresh
1648642495859,48,75,66,15,61,29,71,57,493,pear_fresh
1648642495867,44,75,64,16,63,35,71,59,497,pear_fresh
1648642495877,49,76,69,12,63,32,63,52,500,pear_fresh
1648642495885,47,75,66,15,59,36,70,53,495,pear_fresh
1648642495892,49,83,71,16,61,33,69,53,494,pear_fresh
1648642495900,56,77,64,17,58,33,66,55,502,pear_fresh
1648642495909,47,75,63,16,58,31,69,57,505,pear_fresh
1648642495917,46,77,66,17,59,30,69,55,497,pear_fresh
1648642495925,48,74,66,18,63,33,71,59,497,pear_fresh
1648642495932,47,73,64,15,59,31,69,56,498,pear_fresh
1648642495942,48,76,73,15,60,33,67,56,501,pear_fresh
1648642495951,50,81,67,17,65,34,64,55,498,pear_fresh
1648642495960,45,75,67,15,59,31,62,51,500,pear_fresh
1648642495968,48,76,65,17,64,36,68,53,499,pear_fresh
1648642495976,50,76,66,14,61,35,67,55,501,pear_fresh
1648642495984,51,72,67,16,59,30,67,54,496,pear_fresh
1648642495992,42,72,65,15,56,33,66,53,498,pear_fresh
1648642496000,47,74,66,16,61,34,65,56,500,pear_fresh
1648642496008,50,81,66,12,58,32,67,51,498,pear_fresh
1648642496015,46,75,71,17,57,29,70,53,500,pear_fresh
1648642496024,48,73,66,12,58,34,64,54,501,pear_fresh
1648642496032,45,78,64,14,58,33,67,56,498,pear_fresh
1648642496040,49,76,65,16,55,31,65,54,497,pear_fresh
1648642496047,47,75,65,15,63,31,68,51,501,pear_fresh
1648642496057,49,78,66,14,58,35,68,53,501,pear_fresh
1648642496065,44,78,63,15,60,35,66,57,499,pear_fresh
1648642496072,51,74,65,16,62,37,69,57,503,pear_fresh
1648642496081,43,77,67,17,57,37,65,51,501,pear_fresh
1648642496089,47,75,65,15,60,33,70,56,501,pear_fresh
1648642496096,45,74,63,17,61,31,68,53,498,pear_fresh
1648642496106,46,77,64,14,59,32,68,51,495,pear_fresh
1648642496114,50,73,69,10,57,27,66,55,495,pear_fresh
1648642496122,44,75,62,12,60,31,69,60,501,pear_fresh
1648642496130,46,75,65,12,56,31,67,56,497,pear_fresh
1648642496137,44,74,63,14,61,32,67,52,504,pear_fresh
1648642496145,46,76,64,15,61,33,71,58,502,pear_fresh
1648642496153,48,76,68,16,55,35,69,56,503,pear_fresh
1648642496161,46,74,60,13,55,27,69,54,495,pear_fresh
1648642496169,47,75,68,17,59,32,69,58,506,pear_fresh
1648642496178,51,78,69,19,58,35,73,60,503,pear_fresh
1648642496188,46,83,76,10,71,26,64,66,497,pear_fresh
1648642496196,62,64,83,9,69,24,81,49,506,pear_fresh
1648642496205,50,76,64,14,56,32,68,54,503,pear_fresh
1648642496213,46,79,64,13,58,34,71,56,504,pear_fresh
1648642496221,47,76,64,14,59,33,73,57,501,pear_fresh
1648642496231,51,76,71,14,56,32,71,53,504,pear_fresh
1648642496241,44,76,65,13,61,39,69,58,496,pear_fresh
1648642496251,48,78,71,15,57,36,71,59,499,pear_fresh
1648642496262,50,76,64,15,62,34,71,55,498,pear_fresh
1648642496271,46,78,68,16,58,30,70,55,500,pear_fresh
1648642496280,47,76,64,15,58,31,68,54,503,pear_fresh
1648642496288,44,82,62,13,59,30,65,52,498,pear_fresh
1648642496297,42,74,63,18,64,31,68,50,501,pear_fresh
1648642496306,50,77,67,17,61,30,73,56,499,pear_fresh
1648642496313,44,72,65,16,59,31,69,52,497,pear_fresh
1648642496321,52,76,66,21,60,33,72,52,502,pear_fresh
1648642496329,50,80,66,18,63,35,66,51,501,pear_fresh
1648642496337,44,75,62,14,57,33,69,52,503,pear_fresh
1648642496345,52,78,68,13,62,33,71,61,506,pear_fresh
1648642496354,51,80,67,17,58,33,71,54,494,pear_fresh
1648642496363,47,76,64,16,57,32,72,54,502,pear_fresh
1648642496374,47,74,65,16,62,28,73,56,499,pear_fresh
1648642496398,50,78,67,17,61,36,74,59,503,pear_fresh
1648642496407,45,81,66,19,59,32,73,54,500,pear_fresh
1648642496416,49,83,64,17,59,35,72,56,503,pear_fresh
1648642496425,54,79,63,18,61,31,74,51,503,pear_fresh
1648642496434,49,73,66,17,62,37,73,56,500,pear_fresh
1648642496444,50,75,64,15,58,30,67,55,501,pear_fresh
1648642496452,46,73,64,18,54,32,71,56,500,pear_fresh
1648642496460,48,77,63,15,59,32,70,57,502,pear_fresh
1648642496467,44,77,64,14,58,33,72,55,501,pear_fresh
1648642496476,47,77,66,16,64,34,71,56,503,pear_fresh
1648642496483,46,78,67,19,60,31,73,55,504,pear_fresh
1648642496491,48,76,65,17,60,37,72,59,503,pear_fresh
1648642496500,55,82,64,21,61,25,77,52,498,pear_fresh
1648642496513,55,78,69,14,63,33,71,54,498,pear_fresh
